2.160.10	88.701	-61.78	-86.102	162.42	41.361	125.4	-124.72	-71.558	143.7	-46.279	33.547	-56.814	-75.736	29.109	-28.146	63.824	11.3	-25.73	186.13	-20.969	12.515	19.137	-47.715	17.856	-47.287	19.022	-41.849	58.073	-40.662	-6.7924	-137.49
2.160.10	107.5	-50.799	-71.474	138.72	24.749	108.81	-101.19	-54.981	109.78	-38.931	18.791	-18.357	-61.097	31.499	-11.25	35.898	0.35544	-6.9971	117.71	-15.213	23.323	-25.771	-37.394	-8.6246	-40.863	-20.951	-33.138	75.736	-30.846	-9.3209	-91.953
2.160.10	109.08	-75.818	-99.995	173.82	70.788	132.95	-159.74	-88.197	182.26	-53.072	37.258	-100.25	-101.22	38.423	-34.902	107.09	8.8757	-19.944	219.24	-26.333	37.604	0.8989	-83.527	-2.7679	-75.512	-20.577	-58.614	21.94	-56.513	-1.6484	-221.03
2.160.10	108.5	-53.894	-70.742	138.39	22.879	109.31	-102.07	-55.99	107.88	-39.814	19.307	-17.952	-61.62	33.837	-7.7137	36.868	-2.2105	-1.7175	117.05	-15.13	22.254	-28.161	-36.954	-9.5762	-42.049	-21.256	-35.933	74.625	-30.563	-9.4836	-95.203
2.160.10	105.86	-54.911	-84.686	147.16	44.901	115.33	-115.45	-77.08	150.66	-39.48	27.958	-70.444	-86.719	36.183	16.954	81.615	-12.084	42.962	134.97	-3.8499	-37.632	-5.3474	-23.743	7.2489	-54.923	-64.564	-34.654	86.446	-37.376	14.627	-97.127
2.160.20	137.93	65.173	242.24	188.63	86.102	139.31	271.61	84.57	148.78	71.833	33.8	84.834	114.31	34.363	-6.1971	50.923	1.8029	1.8181	156.35	22.127	-26.754	36.381	43.996	28.078	54.296	-14.903	31.804	-62.23	52.113	34.848	130.24
2.160.20	132.72	63.017	211.97	178.9	71.278	132.06	209.88	74.602	148.36	60.506	31.786	109.55	58.086	30.237	19.322	41.02	2.8603	29.911	142.49	23.682	-22.543	-5.8208	37.656	12.904	44.195	-38.649	38.538	11.628	55.426	4.3462	96.815
2.160.20	155.52	69.903	213.72	174.12	132.88	128.27	269.82	85.92	174.62	59.213	43.444	110.07	113.89	36.573	-1.8662	53.237	16.95	-49.957	125.42	21.757	1.9048	19.32	38	4.6508	46.521	-27.325	35.27	79.295	45.053	27.467	98.462
2.160.20	123.36	52.568	143.98	146.59	27.715	113.62	83.489	60.1	113.97	55.251	9.9309	70.627	34.839	32.308	6.9298	26.672	16.26	16.069	124.87	17.215	-5.2158	-2.1666	22.566	5.7207	29.271	-44.777	38.836	27.703	46.477	17.876	57.67
2.160.20	111.19	68.449	189.62	176.31	56.248	132.38	245.95	87.458	147.74	65.673	34.29	94.552	104.31	27.069	32.386	55.631	-9.9726	42.376	173.18	20.806	-39.088	-1.9274	36.73	4.1522	38.43	-35.689	43.427	-0.96775	54.312	-13.089	109.12
2.160.20	130.44	59.685	196.1	174.24	62.915	134.61	215.72	90.211	140.42	66.492	26.492	106.5	107.58	34.336	-3.1528	60.436	12.587	-25.53	115.48	12.126	-11.177	18.635	35.168	14.573	38.19	-24.666	29.326	20.519	34.558	24.345	85.24
2.160.20	144.57	88.332	196.09	174.69	82.946	134.57	182.46	56.898	138.39	40.539	28.238	83.261	39.129	34.183	-20.933	25.91	26.458	-23.345	100.69	4.3284	16.041	18.656	44.712	20.755	12.959	-34.317	37.947	-23.222	46.102	14.636	77.754
2.160.20	90.44	29.112	104.04	152.88	38.229	122.77	38.35	17.362	133.03	18.828	29.211	64.965	-41.33	13.512	5.0439	-27.388	-5.1663	15.052	68.016	7.8081	13.231	-10.567	8.7129	-12.873	-8.1244	-56.526	16.657	20.137	29.433	0.30305	20.85
2.160.20	134.55	64.741	204.09	179.54	73.978	132.86	218.59	71.091	146.96	54.077	32.087	105.96	54.988	30.507	12.996	38.538	5.675	14.253	132.85	21.208	-10.66	2.0645	34.912	12.556	38.272	-37.995	37.267	15.249	50.057	15.242	98.064
2.160.20	133.25	63.533	213.46	174.36	65.622	129.38	216.61	80.043	141.88	62.553	33.32	108.67	66.465	31.544	20.33	47.01	1.2536	31.913	143.84	24.303	-26.619	2.1785	38.048	14.627	47.872	-31.816	38.732	-9.7309	55.179	9.3056	101.26
2.160.20	135.82	49.435	100.08	175.46	73.386	139.4	259.39	57.537	138.99	55.547	26.904	28.935	119.25	34.957	-17.444	23.233	18.866	-41.376	135.09	16.961	15.757	31.494	28.185	-11.768	41.514	28.103	37.571	-89.919	56.432	23.401	74.693
2.160.20	103.09	46.537	157.79	153.91	43.429	119.59	144.71	41.684	131.57	46.012	43.559	80.637	-26.253	26.647	13.024	-9.0071	-4.8378	37.22	145.43	15.187	22.453	-26.556	28.733	-7.3052	26.337	-98.3	36.994	38.277	45.989	-7.5457	67.746
2.160.20	132.46	65.681	200.96	182.13	73.043	134.14	241.81	75.785	148.78	60.861	35.932	97.571	76.804	28.041	19.802	43.71	0.61187	31.629	129.32	21.981	-29.486	-1.2005	35.014	12.386	39.579	-29.052	37.139	-21.066	50.506	6.3657	95.45
2.160.20	103.09	43.473	167.53	159.75	47.343	124.25	132.18	39.383	134.99	46.097	44.099	80.293	-27.424	25.625	11.587	-9.8714	-6.1471	34.75	131.19	13.527	22.622	-24.845	26.379	-9.6294	26.238	-90.226	35.08	33.244	45.204	-14.835	55.594
2.160.20	132.85	64.265	216.87	180.73	72.947	133.1	209.9	75.285	149.06	60.95	34.326	112.38	57.473	30.573	19.29	41.676	3.2379	29.848	142.64	22.05	-24.554	-0.88496	37.739	14.102	44.994	-38.713	38.984	16.174	54.289	3.3823	100.21
2.160.20	134.93	67.146	185.25	169.01	62.618	134.59	231.68	73.605	130.8	73.448	24.2	57.448	93.469	37.962	-1.8218	38.71	17.98	-6.2148	127.37	20.762	17.918	7.6172	30.374	21.191	48.225	-8.9001	40.377	-56.809	36.207	34.449	104.17
2.160.20	122.44	49.312	139.82	147.14	28.755	114.13	79.244	60.204	115.15	54.625	10.661	72.184	37.708	28.414	11.155	28.043	11.97	12.314	120.15	16.073	-13.946	-4.889	18.636	-5.6878	27.574	-43.691	36.741	39.623	47.839	8.4572	48.057
2.160.20	149.63	122.66	205.01	175.28	91.044	140.92	281.22	88.665	130.12	79.492	27.345	81.139	101.89	50.223	-17.773	52.698	44.43	9.2276	129.48	18.424	59.407	-16.217	34.379	9.44	91.262	-13.184	60.44	-34.67	46.683	58.245	93.933
2.160.20	136.82	55.107	169.99	167.49	74.746	127.28	218.02	65.668	152.91	41.696	33.026	60.542	108.55	25.998	4.4043	35.718	4.0019	-29.384	115.49	18.579	-2.2372	15.964	15.129	10.139	35.693	43.334	27.045	-78.583	41.557	3.5997	80.609
2.160.20	136.07	58.104	117.99	168.37	62.328	132.9	252.69	60.961	129.61	54.691	23.048	47.591	87.054	27.551	7.8	31.035	-0.79961	9.2996	115.21	22.95	3.6067	2.2352	23.41	0.43124	31.346	-18.217	33.4	-35.582	43.081	33.871	80.583
2.160.20	134.16	101.25	172.64	171.7	69.629	139.43	256.29	81.273	138.65	71.187	26.373	78.82	97.269	44.328	0.1244	43.57	22.425	-15.955	144.25	21.319	16.457	21.542	28.765	9.235	38.736	-28.93	60.851	24.506	50.48	29.592	103.4
2.160.20	135.82	51.253	99.728	176.51	73.849	139.78	261.11	58.49	138.91	58.068	25.96	29.745	119.77	35.884	-19.419	23.735	20.003	-43.263	136.15	17.324	19.135	31.967	29.25	-13.211	43.652	26.183	37.665	-89.261	56.872	23.093	75.049
2.160.20	143.34	62.353	244.82	186.7	94.622	146.46	244.33	86.168	144.18	83.504	33.977	109.71	85.361	34.182	-10.524	53.922	-7.9088	-49.489	131.65	33.114	4.6793	37.25	31.331	22.816	21.839	-2.2056	30.439	-25.096	42.862	30.834	119.39
2.160.20	140.8	43.734	189.45	167.37	79.263	130.67	202.85	77.736	148.2	63.558	27.301	106.31	77.108	25.29	-8.655	46.255	-2.7483	-40.72	135.13	17.528	-18.804	30.231	37.212	12.629	32.187	-28.002	22.503	78.004	51.848	4.7902	86.083
2.160.20	127.5	39.918	124.53	192.02	82.618	142.25	203.21	38.914	170.32	27.323	41.311	25.586	83.886	8.6611	10.813	12.524	1.9201	4.4453	82.219	7.2046	-16.696	1.3432	6.9445	-12.851	10.986	-2.6991	22.282	-27.741	36.977	-13.312	44.899
2.160.20	142.66	62.67	124.28	165.18	58.819	130.51	233.81	49.469	116.36	41.209	18.438	35.078	61.304	24.271	-1.0804	20.247	8.5124	14.919	104.5	11.224	-7.8277	6.7578	15.068	13.088	29.191	-17.213	36.537	-40.991	37.38	34.132	80.708
2.160.20	130.3	66.896	202.69	175.12	63.409	135.61	225.92	94.957	140.33	67.222	22.205	115.09	109.22	37.437	-5.4005	65.198	15.961	-28.048	124.17	13.929	0.75909	19.149	35.993	15.504	43.34	-25.922	33.542	24.562	35.406	27.678	93.225
2.160.20	104.6	42.16	175.03	161.3	48.383	125.9	151.61	42.062	137.83	52.688	44.026	77.533	-22.485	25.23	13.118	-4.8989	-6.5802	34.112	140.45	14.064	19.109	-21.076	27.927	0.13632	28.06	-87.48	32.526	26.631	45.422	-7.7139	66.292
2.160.20	133.25	61.009	207.76	180.35	74.057	132.57	212.18	75.24	150.51	61.959	33.729	109.98	62.553	28.86	19.681	42.23	1.4481	26.396	136.91	21.99	-24.833	-5.3553	36.4	10.963	43.66	-36.002	36.387	10.026	54.775	-0.57772	94.413
2.160.20	133.64	70.225	188.27	178.05	69.963	138.49	240.93	67.162	138.16	38.876	27.66	99.105	54.52	34.863	-26.717	33.17	8.7929	-42.889	122.5	35.28	43.355	19.46	24.64	17.023	29.893	-51.826	34.474	59.12	32.879	43.004	90.692
2.160.20	140.69	68.708	126.44	165.64	59.036	131.82	241.68	57.769	118.51	46.6	17.958	45.711	72.935	30.843	-6.7391	27.774	14.662	-3.2196	109.57	14.959	12.561	9.1222	16.031	13.715	34.125	-21.282	41.243	-25.662	38.583	34.837	82.752
2.160.20	132.06	63.759	210.14	183.1	69.974	140.66	273.75	88.271	138.17	84.135	29.095	86.624	107.92	39.429	-14.903	54.192	9.3387	-30.012	142.39	28.121	30.517	24.289	33.865	22.249	45.074	-23.863	32.338	-29.526	35.735	47.717	130.53
2.160.20	156.86	53.289	133.44	149.62	86.013	114.52	186.71	52.2	128.49	38.024	30.339	72.697	31.422	30.614	-1.7197	22.527	10.216	-34.105	110.08	13.788	26.167	14.628	33.184	12.747	33.314	-31.837	30.677	65.858	44.324	28.214	71.167
2.160.20	157.05	53.408	133.29	149.66	88.379	114.75	185.69	52.797	130.38	38.878	30.455	75.407	31.221	30.798	-0.85688	23.23	10.13	-34.737	108.47	14.044	25.086	14.556	33.489	12.304	33.299	-31.469	30.482	66.844	44.095	27.74	69.686
2.160.20	137.68	57.932	172.15	170.46	74.411	128.88	217.65	59.322	147.62	36.422	31.305	76.807	67.134	22.738	6.164	30.925	4.1226	-16.94	114.12	16.14	-3.1244	9.5039	17.837	10.059	32.406	-2.4507	28.263	-22.512	40.517	-1.2216	86.684
2.160.20	116.4	52.359	179.26	184.75	61.275	137.45	176.16	69.819	150.15	64.669	33.473	91.383	75.828	23.453	11.292	40.329	-4.6891	7.5375	95.157	18.68	-22.06	10.634	25.269	-6.0953	29.134	-12.728	28.549	-34.463	41.187	-25.352	55.668
