1.1	93.732	-63.723	-19.993	67.114	-42.278	67.021	-18.223	-24.365	34.116	-11.418	-28.501	3.0928	-6.4556	26.883	24.451	-6.8131	-17.65	-14.721	7.9926	-12.635	5.9298	-0.22042	0.9018	20.865	7.4346	-0.47518	-17.5	6.5675	-1.9064	6.6998	-7.5662
1.1	101.76	10.983	-8.5672	68.933	-54.913	56.034	10.68	8.0671	32.987	5.4715	-44.648	0.84439	5.7654	1.5401	-0.43153	0.09651	-0.35805	0.72244	0.41776	0.21565	0.010489	0.22149	-0.34036	3.8281	-0.48297	-2.0717	-0.016961	0.054502	1.5383	0.64323	-4.5447
1.1	111.76	-29.023	-15.164	76.079	-74.804	58.423	-15.488	-2.9567	30.123	3.5009	-40.382	0.91345	5.1145	-2.0153	-0.96467	0.41416	-1.3134	0.38089	-0.18234	1.184	0.5283	0.21945	0.63763	-2.9281	-3.0719	-1.0146	5.8654	0.43093	3.1425	6.7305	-5.3872
1.1	101.54	-14.555	12.254	68.357	-33.22	54.245	-3.4978	4.3485	64.641	6.2049	-19.309	30.495	-21.201	32.671	-3.6188	-48.268	-12.755	-47.784	45.741	-14.083	54.437	-13.266	18.724	-11.434	4.1839	-33.537	-1.9887	59.975	10.468	-8.3924	8.0658
1.1	94.259	66.913	32.312	82.791	-32.585	69.889	-8.2758	9.4228	39.366	-7.343	-27.717	-3.8626	-2.0928	-12.618	15.146	8.9923	-7.0166	-2.6823	-1.2551	-19.651	-1.6478	-7.1163	22.667	-14.049	9.7616	-1.0545	-12.844	-7.9735	10.418	-13.575	11.003
1.1	108.89	-5.9728	-19.276	77.793	-62.053	55.744	7.4568	0.29993	39.589	-0.087117	-36.451	-8.1316	13.779	7.3699	3.1701	-7.6971	-1.4392	-4.5457	11.333	-1.3653	-6.273	5.2436	-2.7821	-3.6029	-2.466	11.067	0.038458	-1.5785	-3.4865	3.9412	-2.1124
1.1	106.07	71.959	70.41	113.7	-4.3104	103.98	-7.4713	-18.92	71.002	-31.023	-12.33	-8.4228	-37.986	-16.069	18.162	14.538	-17.541	-13.897	0.41694	-17.124	-18.184	30.898	28.133	-19.466	8.3074	-1.8064	0.60686	-1.6351	-6.7643	3.6995	6.7231
1.1	119.58	29.445	34.655	92.671	-53.294	74.835	50.134	35.358	49.688	15.271	-37.304	17.035	19.204	17.224	-8.3791	15.811	11.615	-9.4579	11.65	-4.6376	3.4166	7.3906	13.078	-9.1509	-4.0651	-8.3633	3.4501	15.935	25.869	6.8291	-25.787
1.1	105.86	67.85	39.744	88.706	-29.626	80.425	23.759	18.629	56.789	-8.8996	-15.233	-0.042503	13.529	-8.8068	16.144	10.449	-13.856	-1.2804	2.7174	-3.7669	-5.2964	-8.801	17.586	-19.067	5.0941	-5.8335	-8.7894	-0.76599	5.787	1.8128	7.7117
1.1	113.41	-0.5188	-0.23066	77.884	-57.581	67.421	-14.285	-16.159	47.868	-11.682	-29.373	-10.921	-7.3741	1.6319	2.0681	2.7334	2.1107	1.442	13.527	-2.5978	-3.1149	1.2558	-5.6861	3.0294	4.3345	0.79825	-4.2651	1.6292	-6.9699	-1.9452	1.6029
1.1	122.59	28.762	23.182	94.454	-52.84	77.513	46.886	19.091	49.788	5.8666	-34.581	3.4251	14.694	16.457	-12.324	-2.8015	11.462	-6.1049	15.615	2.4212	2.8721	9.773	9.5438	-7.9505	1.9741	-1.4263	5.4865	-2.3946	28.186	-4.4447	-18.787
1.1	106.48	-13.243	-20.035	69.551	-51.936	56.185	-26.855	-34.663	49.112	-14.817	-30.995	-16.301	-17.836	16.193	15.509	21.128	-5.6766	14.02	10.014	-1.291	-11.266	-14.451	-0.40811	-6.7251	-14.838	4.2242	1.0489	0.15371	-2.7248	6.3146	3.1237
1.1	101.54	-58.585	-36.127	87.466	-12.83	88.671	-8.9554	-23.35	72.924	-19.903	-16.025	-22.956	11.508	28.844	-8.4943	-10.595	-0.86758	-21.962	25.45	-22.341	0.56464	21.293	3.084	-7.1983	1.3042	18.932	-15.075	0.80884	-7.3286	-6.0177	1.2174
1.1	93.732	-46.892	-26.424	73.867	-37.535	61.635	-26.521	-13.738	44.368	3.4663	-30.759	-1.2263	1.2078	1.3052	-2.2649	2.4973	0.35189	-0.40104	3.4264	-0.19905	0.73584	1.0294	-1.9442	6.8577	-4.2342	2.1161	6.8298	1.3612	-4.1856	6.5197	-5.9018
1.1	96.308	-32.082	-19.323	70.477	-33.969	60.205	-20.011	-9.8333	46.615	5.3179	-22.461	-6.8891	4.3208	1.6024	-1.5135	0.87269	-0.90935	-1.2908	-0.20479	-0.1931	2.4048	0.98517	-2.4949	2.7329	0.75358	0.19465	4.4633	1.4	-2.2122	2.9936	-3.2316
1.1	92.931	-6.1951	-9.8256	41.184	-63.897	28.056	0.91836	-10.455	38.248	-3.6454	-19.547	-10.864	5.4771	6.2056	0.44029	-9.5655	-0.95687	0.54398	25.378	0.4225	-5.0109	4.1673	-4.2657	-2.2578	1.9694	13.672	-1.537	-13.595	-0.66833	-2.35	-2.7589
1.1	109.08	-33.314	-31.478	91.805	-20.777	81.38	-39.558	-32.107	76.102	-15.775	-20.522	-27.476	-13.37	7.0624	-8.5224	17.551	-2.0236	2.0539	19.329	8.8859	21.312	-8.2007	-10.796	-3.4061	-2.8345	9.7986	-1.4011	-7.3053	-7.8484	1.3233	-8.6744
1.1	107.3	-5.9037	-21.147	77.308	-43.523	67.559	8.1205	-8.909	52.767	-8.1519	-28.314	-8.6851	1.8226	3.909	-0.28844	-5.9883	2.567	-2.1808	17.171	-2.0268	-3.6071	3.734	-3.437	-4.6065	-3.2879	7.1727	0.20652	-0.26045	-6.6061	-0.26549	5.7306
1.1	125.17	34.66	81.054	107.84	-39.298	81.343	13.613	10.844	56.6	-5.0012	-17.501	9.6123	-7.3115	-0.55195	-4.8119	-2.0091	-2.5217	2.7047	11.322	-9.015	-5.8048	1.8047	20.733	-13.996	-8.7429	-5.17	21.809	-2.8877	-8.194	-4.813	8.3761
1.1	113.41	-15.574	2.2485	60.738	-69.424	48.67	-9.9956	-16.416	50.274	-8.5911	-12.972	10.167	-23.27	36.559	18.501	-18.147	-33.317	-34.485	4.3522	-14.209	37.738	2.1286	6.0744	-1.4698	11.845	-8.7287	-6.3595	1.5528	3.9663	-1.2509	-0.85832
1.1	95.038	67.751	1.3845	99.071	-5.842	93.581	17.997	-1.2456	65.19	-18.803	-16.257	-7.7349	-4.962	-16.576	7.8307	5.6877	-18.311	-0.070333	16.659	-17.565	7.7651	-8.9986	12.967	6.1441	2.3225	4.2627	24.899	-6.7226	-2.3604	2.4951	0.21646
1.1	97.79	9.7383	32.024	98.568	-18.494	84.104	34.569	18.823	46.099	20.924	-21.03	6.1508	4.4023	-1.7569	-7.119	2.5204	0.72928	1.2335	16.733	12.015	3.0985	-0.91708	-2.0582	0.93319	-5.0102	-7.027	-0.74221	5.0504	15.36	-24.248	-4.2958
1.1	100.86	5.8432	-6.4368	68.745	-49.896	56.516	4.4376	9.2811	37.765	3.868	-39.446	6.3148	5.5096	3.7974	-0.89887	0.32657	-0.97169	-1.2937	-1.7319	-0.38962	1.2707	1.598	-0.049257	2.4466	0.1185	-0.84995	1.5984	-0.27247	-1.0796	1.4379	-2.965
1.1	104.81	-6.0101	-21.026	70.681	-42.574	61.096	-15.931	-33.492	54.656	-16.065	-26.734	-20.852	-17	15.674	12.245	20.881	2.3185	21.687	2.0608	-8.3189	-15.954	-14.909	9.1769	-1.4837	5.2155	-11.863	-0.38864	-3.8471	5.1365	3.6683	7.9423
1.1	91.564	43.863	9.164	85.074	-26.665	77.954	-11.965	-0.084447	54.514	-10.427	-21.542	0.94846	-5.6527	-7.6622	4.9887	-0.073828	5.1487	3.9519	0.031879	-4.4303	-4.5316	-5.099	6.6751	-10.979	4.3704	-1.1349	-9.726	-4.344	5.9677	-5.4165	8.4523
1.1	92.931	-45.174	-18.18	76.196	-37.507	70.323	0.20497	7.4958	39.743	19.488	-24.944	6.6013	13.336	-11.132	-5.1408	8.9841	-4.2811	0.82207	-6.3824	11.752	2.6343	0.17858	-16.076	9.3535	-8.5228	-0.52488	6.8194	3.2075	-7.9183	10.19	-5.7163
1.1	99.464	6.5566	-7.2702	68.488	-49.703	55.783	4.4181	3.7069	33.976	0.88687	-44.082	-0.74962	5.7273	5.9202	-1.3445	-1.9276	-0.32685	-1.0525	-4.044	-2.0182	0.23836	3.1734	4.1169	1.623	1.7658	-2.3264	-0.47822	-0.38754	0.83792	2.1554	-5.1655
1.1	89.579	-20.891	-14.345	52.143	-62.858	41.202	-6.7088	-10.975	39.192	2.7809	-27.447	-1.1376	-5.5448	0.81645	-0.70886	2.0728	-0.2382	-0.013181	-0.18396	-1.3313	0.18657	0.3361	-0.64228	3.0781	-1.2706	3.618	6.6572	-0.23557	-0.56845	-0.79026	-2.6648
1.1	93.466	26.918	54.695	91.312	-16.627	77.805	21.182	34.364	66.278	17.641	-17.692	32.455	5.376	24.342	-16.444	9.0847	15.45	-6.0359	12.34	8.3587	11.587	0.91	12.939	-10.982	-1.1731	-5.0166	7.5421	0.082713	-7.3541	8.7599	4.0751
1.1	107.5	-36.795	-36.975	93.974	-14.769	84.547	-40.058	-34.11	80.659	-17.833	-21.033	-31.782	-10.886	11.92	-8.8237	17.637	-4.6345	-1.608	23.019	8.9501	24.645	-8.3859	-16.65	-4.9564	-3.0099	15.176	-4.9436	-9.0504	-8.244	-1.2994	-10.186
1.1	108.69	-2.933	-23.273	81.776	-44.374	69.042	6.3566	-17.49	51.757	-13.875	-23.066	-14.29	-4.0325	-0.75913	0.16646	3.7162	0.64236	-3.1261	17.683	-1.9671	8.923	-0.21749	-7.6094	-4.2014	-7.9727	5.4135	3.0477	-1.6796	-4.9103	-2.3995	8.0432
1.1	89.288	77.033	48.062	72.979	-44.695	72.952	11.095	42.506	38.169	20.004	-34.062	12.535	3.2817	41.182	-25.39	6.7683	39.885	22.868	19.717	18.18	-5.7903	-4.2691	-9.9276	-17.135	7.9151	-6.9831	11.067	-13.74	10.127	23.164	-10.636
1.1	95.804	-39.99	-5.7875	55.2	-51.232	46.016	-25.637	-19.46	31.508	-8.6055	-36.912	5.1402	-7.6034	26.448	14.236	-10.149	-14.206	-14.404	14.714	-14.006	10.476	-1.6495	-1.2784	9.3146	7.087	-0.10179	-16.35	12.108	-3.8438	-3.4391	-7.49
1.1	104.6	-5.8518	-9.0817	52.864	-76.558	40.581	10.049	12.013	29.433	8.1966	-44.386	2.3436	9.287	-2.728	0.13875	3.6859	0.85399	1.4265	1.5545	4.9329	0.28026	-5.2498	-5.2356	0.51526	-0.23043	-0.47734	-1.6441	0.59757	-0.68525	1.9402	-1.07
1.1	107.09	-1.2203	-11.634	56.857	-79.113	45.071	7.2232	9.1214	29.788	8.8826	-40.632	0.45466	7.6899	-0.87037	0.91097	1.7498	-0.67205	0.3425	-1.512	4.3386	0.36334	-2.8461	-6.9233	1.5481	-2.8798	-0.072473	-0.43745	1.3436	-4.6265	4.0757	1.8885
1.1	88.701	-39.302	5.675	63.057	-47.14	70.48	0.57901	-11.125	43.247	-4.4185	-20.159	-6.3462	-2.0745	13.773	11.864	-7.8827	-7.4149	-4.1284	0.64598	-1.9995	-1.3322	2.5877	1.3283	-3.1822	2.8847	-1.2944	-3.8851	0.72227	0.65333	1.2504	2.1631
1.1	95.038	-22.832	-11.341	85.39	-14.16	90.222	-18.069	-4.0404	58.471	5.3928	-15.13	-5.9437	6.8524	-9.7493	-1.5666	-4.2953	3.7429	-5.3573	22.546	-3.4332	3.9744	4.4824	-9.1449	8.1419	4.6723	7.949	-4.1066	0.37566	-6.0992	-1.8842	-0.81541
1.1	94.52	27.441	20.091	69.678	-40.245	56.785	21.969	18.161	41.804	3.6689	-25.496	2.2467	8.0072	9.9825	-5.0821	0.77659	6.9934	3.4045	5.3234	2.5522	-0.74728	-0.28106	-3.4008	-6.5515	0.27064	-3.8768	-0.68582	-1.7652	5.4928	1.9635	2.9411
1.1	93.199	28.095	47.677	84.049	-23.574	70.33	22.404	34.289	61.932	15.112	-16.828	29.78	4.7184	23.279	-17.397	9.7167	14.777	-9.8229	10.975	7.1063	13.386	3.7796	9.14	-10.488	-0.7754	-3.6126	6.0992	3.971	-5.5749	7.6854	-0.62621
1.1	94.52	-23.695	-20.562	68.904	-36.195	59.422	-11.902	-25.691	47.365	-13.82	-25.503	-14.677	-6.6733	19.362	5.6537	9.7733	-6.3778	4.7575	-1.0984	-3.9697	-7.8097	0.60039	-1.4407	2.6735	5.0799	-8.2758	1.1033	-0.58758	3.2245	1.1147	2.2737
1.1	94.779	-24.925	-22.008	70.996	-34.518	61.329	-13.047	-24.99	47.077	-13.667	-23.035	-14.436	-5.5427	19.424	6.8854	8.6006	-6.908	4.2554	-0.22106	-4.356	-8.5103	1.5034	-2.401	2.7619	5.817	-8.4404	0.39037	-0.86291	4.1423	0.73539	1.6205
1.1	100.63	23.109	16.064	70.336	-46.521	54.494	13.834	18.448	42.428	1.5003	-32.355	-1.3158	18.395	1.623	0.93487	5.5614	1.3081	2.3001	6.4126	0.78945	-0.38736	-5.6569	2.9517	-1.6045	4.0566	-4.9393	-2.802	-2.8606	4.4612	-0.75917	4.0802
1.1	95.295	-15.369	-2.0465	56.449	-55.653	47.19	10.033	3.5879	24.039	5.3599	-38.436	0.027493	3.1384	-3.3338	1.01	0.75491	-2.1089	0.039654	1.3809	8.1497	1.0432	0.29962	-2.3312	-11.372	-8.187	-0.61629	-2.9368	-0.41255	4.2822	3.775	7.4051
1.1	98.274	33.451	6.4579	82.412	-23.331	79.649	8.3388	15.664	52.144	7.0285	-26.742	6.7002	10.244	4.2456	-2.1518	1.9959	-0.15363	-0.71645	2.6371	-3.2943	-0.9772	0.83627	-0.41838	2.2188	1.8466	1.0333	0.39215	2.0359	-3.6328	11.64	-13.7
1.1	99.229	13.475	32.554	95.187	-21.697	84.513	23.707	15.629	46.035	21.041	-25.468	3.8873	0.804	16.95	-13.042	-14.104	1.8581	20.707	24.732	33.36	-7.1863	-8.7254	-5.632	-5.3255	-17.771	-4.7063	17.511	-6.9436	17.634	-20.197	-0.65206
1.1	91.006	-26.475	-20.566	68.904	-48.084	57.729	-20.963	-10.912	40.812	-1.0897	-29.846	-2.3348	2.8805	2.247	-0.41612	-0.52132	-0.74616	-1.8317	6.2427	0.083017	0.59168	0.10298	0.52976	4.6556	-1.1293	2.2471	2.2699	2.8675	-5.2103	-0.6413	-2.2644
1.1	90.44	53.079	2.0332	73.759	-39.187	72.446	-3.8446	16.451	44.133	2.6537	-26.738	9.4577	4.6522	14.183	-19.34	-6.0845	18.349	-2.3774	4.3677	-5.0822	4.1242	2.5437	8.2469	-4.111	6.1181	4.1655	0.3195	-3.9625	-3.8924	3.6831	4.6758
1.1	91.006	-46.377	-22.083	71.783	-44.503	62.636	-23.899	-10.454	42.241	4.5211	-27.54	-0.17349	5.0077	-1.5987	-3.0329	0.8032	1.088	-0.92444	6.3486	2.4316	0.98996	-0.54297	-2.004	6.757	-2.3232	2.6506	4.9326	2.1736	-7.6784	3.7345	-2.9802
1.1	111.19	6.8656	-11.982	91.279	-36.69	74.15	-6.3592	-5.6425	60.426	-6.3264	-11.851	-13.482	10.79	6.5194	2.2637	-8.7055	2.5235	5.2932	14.048	-1.1908	-10.812	1.9155	-2.439	2.3065	-6.1322	5.07	3.7827	-7.8417	-1.1436	-5.3345	11.299
1.1	94.259	73.801	26.997	68.138	-36.125	72.411	-5.0853	10.36	39.602	-9.5186	-16.934	3.1112	-8.6322	15.773	-31.381	-13.637	29.133	3.4503	12.513	-2.8636	11.779	0.85663	2.9134	-13.162	9.7302	-9.4555	7.4142	-1.021	3.3263	6.8869	2.6025
1.1	97.301	3.2919	16.502	56.133	-46.828	48.156	11.333	13.048	41.76	9.7333	-32.2	10.816	-6.0932	4.2988	0.18412	-3.6436	0.36599	1.116	13.221	-0.023113	2.6187	-4.3404	3.7334	4.306	1.8538	-10.471	-4.6078	7.536	2.0675	-0.47617	-3.9031
1.1	100.16	19.345	19.052	70.533	-36.995	63.109	13.402	12.872	50.461	4.4236	-31.9	8.6785	-0.94568	10.272	-5.6497	-6.9368	2.7538	6.9721	11.504	-0.076639	2.5923	-5.984	-4.1506	5.0462	1.9819	-6.5554	10.089	-4.9976	-4.5131	3.2431	4.9136
1.1	95.55	52.898	7.6382	64.921	-48.56	53.493	42.547	40.852	26.132	19.224	-35.377	3.8951	10.254	41.895	-30.189	6.5861	44.908	23.47	15.531	20.74	-3.0927	-4.984	9.5539	26.415	-14.391	-8.0052	20.437	-2.1244	4.784	-19.652	-13.396
1.1	132.85	37.06	20.523	129.3	-0.12068	111.24	69.798	20.104	73.99	19.329	-9.9523	11.884	13.659	13.017	-11.34	-1.1466	2.7484	-10.984	12.556	3.579	8.9539	2.1497	-2.3225	-1.9398	-2.6959	-1.8741	12.664	7.1323	-3.5545	-15.561	2.807
1.1	91.006	-4.8355	8.0977	75.076	-38.588	62.97	-9.0177	-16.033	50.411	-14.418	-25.64	1.8405	-17.755	6.0888	2.7942	1.1414	3.7977	2.0032	6.9114	-4.9552	0.19725	-2.9494	4.8392	0.91449	-5.8153	-1.4045	-2.9221	-0.46001	5.6647	-2.2242	-0.89566
1.1	95.038	15.279	30.21	64.225	-44.846	51.233	13.902	35.786	37.408	24.536	-38.787	10.1	11.077	25.063	-16.979	10.207	16.544	9.3589	15.459	15.751	-8.0972	7.1432	3.7563	9.3692	3.925	-3.6616	5.6628	-9.0712	3.1191	-1.0146	-5.9753
1.1	94.259	-65.711	-1.6956	64.475	-42.841	62.626	13.491	16.444	37.065	22.44	-24.236	11.914	16.911	-17.813	-26.253	19.165	9.386	-2.8004	-3.5364	21.012	10.975	6.1921	-23.324	-1.9792	-19.975	1.4686	5.8628	10.919	-2.0529	8.444	-9.5416
1.1	104.81	5.316	-28.158	92.246	-26.044	76.093	-27.645	-25.877	61.503	-21.35	-16.854	-13.473	-13.985	2.9462	10.738	11.616	3.7927	14.618	14.492	-2.1292	-2.3761	-13.419	8.8255	8.3745	-14.668	-11.852	5.7003	6.4928	0.66769	-8.2352	15.134
1.1	91.564	46.242	26.394	64.176	-50.324	56.028	27.373	37.602	38.93	17.155	-34.167	3.7873	14.397	29.22	-17.105	9.7011	20.65	9.3111	18.667	16.37	3.682	4.5582	5.5785	-8.936	-7.9029	-13.067	16.652	-11.489	9.0769	1.5556	12.176
1.1	89.288	-22.224	-27.409	73.521	-44.049	60.377	-24.747	-24.648	48.552	-7.622	-28.185	-10.051	-10.985	5.3986	4.329	12.604	-0.3987	7.0382	2.1279	1.2799	-3.4228	-2.7855	-5.7459	14.593	1.088	-3.8379	2.3125	-6.9811	-5.6595	-0.87253	12.762
1.1	96.308	3.0874	-11.967	65.675	-42.071	47.669	2.3738	-10.625	42.251	-8.0797	-29.447	-11.95	4.2635	2.5575	1.5785	-3.7254	0.74477	-3.0052	12.423	-0.64688	0.73006	-0.12311	0.63075	-8.0692	3.2663	4.7089	-2.8791	1.8914	6.1739	-6.9581	-1.214
1.1	93.199	100.42	28.933	89.241	-15.235	88.04	35.119	31.951	64.38	8.4542	-13.675	14.55	3.7805	19.63	-0.30185	8.0179	2.2232	6.219	13.321	8.814	-4.2774	-3.6995	7.6966	-7.0904	1.2559	-3.0609	-1.2205	-10.32	4.7468	-0.85629	6.5386
1.1	91.006	3.5499	3.5849	64.523	-52.046	49.252	-16.703	-1.7975	41.558	0.51992	-21.379	9.3076	-9.603	4.6845	-2.146	-8.9845	1.293	-1.6278	17.677	-1.1664	4.8208	-3.7149	0.56409	0.20087	-5.4895	-3.875	4.8126	7.9062	-2.8371	-2.1516	3.0872
1.1	97.055	25.13	38.763	99.47	-15.686	79.2	31.925	17.263	53.762	5.6851	-16.384	10.156	1.5601	-3.5283	4.1636	3.2348	2.4882	3.6429	18.628	-7.4249	-3.9353	-2.2979	12.768	-2.6232	6.3088	-6.879	-11.962	-6.014	19.496	-5.8563	-7.0547
1.1	90.44	8.274	-0.11803	89.269	-32.612	69.582	13.511	7.6518	50.202	6.7471	-30.261	-2.6737	9.4572	8.305	-2.3303	-1.2912	-0.50194	-1.6381	-11.389	4.3375	-1.5651	2.31	3.8038	0.87022	-4.6547	-0.34125	-1.9956	4.3006	-12.668	3.4353	7.8791
1.1	150.35	-25.103	4.8414	136.78	20.928	122	5.888	-3.0449	70.758	-4.7382	-9.0276	0.22861	-3.5919	-4.0299	2.2425	-0.92601	-2.9009	-1.0779	4.4712	4.7277	-0.66899	2.7698	-3.4356	1.387	-4.5049	-0.77226	-1.1722	-0.11192	-3.0629	4.5536	0.15509
1.1	91.286	80.3	17.143	88.88	-21.323	89.419	45.443	41.225	56.813	22.183	-9.6606	19.955	12.413	31.76	-15.166	14.611	25.228	3.0059	6.7558	15.258	4.2487	-2.6078	-3.8657	-1.6783	3.7017	2.0276	-6.1163	-4.2715	1.4583	-17.18	8.4072
1.1	91.006	-0.0093324	1.5554	79.168	-34.364	66.567	-7.2992	-17.699	53.65	-15.121	-27.748	-4.0767	-17.083	1.9716	3.8599	5.2752	6.2723	0.8777	7.7953	-6.1163	-1.7711	-0.70418	2.6521	0.25267	-8.0534	5.3344	-2.9257	-0.4398	4.6556	-2.157	-0.33583
1.1	128.21	28.882	69.847	101.73	-49.22	75.572	8.9661	9.285	51.175	-4.7659	-19.962	8.1432	-5.7274	-2.5362	-2.1214	-0.5821	-4.1385	0.41548	10.729	-5.4729	-5.0216	2.2154	17.837	-10.597	-7.6365	-3.7127	19.593	-2.4696	-11.084	-4.9454	9.9094
1.1	117.25	-18.263	1.0696	63.742	-74.595	51.554	-12.978	-20.529	49.063	-9.522	-11.207	5.7194	-23.794	36.65	21.479	-12.627	-33.355	-28.107	5.6762	-17.142	27.009	3.9412	8.2701	0.47923	14.462	-10.647	-5.1604	-0.52504	1.9729	-1.6714	-0.0019912
1.1	99.464	18.692	-6.4817	73.13	-44.767	61.211	16.261	11.072	35.947	4.9978	-38.881	2.1143	6.8928	-0.23857	1.1385	1.7001	-1.093	0.66957	2.8531	0.4568	0.075447	-0.54811	-0.79729	4.0427	-2.2837	-1.8761	-2.1295	0.19202	2.5563	1.4501	-4.7204
1.1	99.464	22.74	-4.9395	71.328	-46.655	60.513	16.29	9.3492	34.129	2.0536	-39.356	1.2993	4.5045	-1.2649	2.299	0.77543	-1.6399	0.15837	4.5979	-1.983	0.36096	0.69849	-1.513	6.3398	-2.6025	-1.6166	-2.8964	-0.13487	2.5303	2.8693	-4.7454
1.1	100.63	12.324	-6.9745	70.547	-50.12	58.013	11.869	7.6627	34.613	2.8474	-40.698	0.33885	6.7527	1.0839	-0.40242	-0.1302	-0.073159	0.57506	0.64322	-0.7135	0.014345	0.43403	-1.0128	5.4271	-1.1977	-1.9669	0.60382	-0.018317	-0.37712	1.1411	-3.251
1.1	103.09	-50.956	-14.607	80.782	-47.138	65.558	-6.2986	-3.4667	35.696	2.6138	-34.737	5.2878	5.4328	-0.5426	-1.3492	0.67697	-2.5064	0.82777	-2.7107	1.3961	0.27203	0.54628	-0.71773	-1.6546	-2.8246	-1.2156	10.942	-0.18069	-3.5395	6.788	-4.3236
1.1	107.3	13.126	-10.037	92.516	-38.853	69.272	6.7456	7.4652	50.263	-2.399	-25.724	6.6866	9.1076	-6.154	1.671	-2.4959	-1.6224	-4.8874	11.48	1.5438	0.97358	-4.2207	8.4531	7.6893	-6.3682	2.7488	-2.4065	0.12835	-9.4902	-6.3936	10.626
1.1	112.5	3.2804	-15.664	89.173	-41.488	78.506	-21.291	-22.672	53.844	-18.635	-16.277	-12.764	-12.639	0.031914	4.3232	11.607	12.398	10.142	6.7719	-6.6553	-1.3904	-10.179	15.211	3.2448	-13.455	-3.1957	-0.017375	0.83836	6.716	-7.7395	6.3393
1.1	113.04	39.989	-10.871	98.283	-29.892	86.422	1.7167	-0.16935	62.453	-6.7141	-8.2305	-12.567	11.565	0.93847	-7.2369	-8.8535	11.598	6.6576	15.619	-7.3833	-9.3225	1.0429	1.7171	-0.73369	-7.3107	3.559	8.7342	-4.2057	0.94613	0.40119	11.935
1.1	89.868	46.729	16.052	72.457	-42.706	66.283	-7.7461	10.114	45.922	-1.7984	-11.197	6.8415	-5.6193	-7.6448	-7.2847	-6.2471	-1.93	6.3719	28.093	-8.8908	-1.7534	0.72856	0.86895	14.944	-4.5536	-12.592	22.12	-0.41844	-8.1424	1.9879	7.0377
