3.1	203	0.0591133	0.0640394	0.0295567	0.0689655	0	0.0394089	0.0837438	0.103448	0.0197044	0.0541872	0.0985222	0.0541872	0.0394089	0.0738916	0.0344828	0.0394089	0.044335	0.00985222	0.0344828	0.0492611
3.1	150	0.0733333	0.04	0.06	0.0333333	0.00666667	0.02	0.0866667	0.106667	0.0266667	0.0866667	0.08	0.0333333	0.0333333	0.06	0.0733333	0.0533333	0.0333333	0	0.0466667	0.0466667
3.1	101	0.049505	0.039604	0.019802	0.0792079	0.00990099	0.0891089	0.049505	0.0693069	0.00990099	0.108911	0.0693069	0.0693069	0.00990099	0.0990099	0.019802	0.0693069	0.0594059	0	0.039604	0.039604
3.1	122	0.057377	0.0737705	0.0245902	0.057377	0.0163934	0.0409836	0.0655738	0.0491803	0.057377	0.0163934	0.155738	0.0245902	0.0163934	0.0327869	0.0491803	0.0983607	0.0737705	0.0163934	0.00819672	0.0655738
3.1	150	0.0333333	0.0266667	0.0733333	0.0733333	0.0266667	0.02	0.04	0.0866667	0.0533333	0.0266667	0.06	0.133333	0	0.04	0.0866667	0.06	0.0733333	0.0133333	0.0533333	0.02
3.1	104	0.134615	0.105769	0.0384615	0.0192308	0	0.0288462	0.115385	0.0384615	0.00961538	0.0384615	0.105769	0.0865385	0.0192308	0.00961538	0.0288462	0.0384615	0.0673077	0.0192308	0.0288462	0.0673077
3.1	128	0.0859375	0.0234375	0.0546875	0.15625	0.03125	0.03125	0.109375	0.0625	0.0078125	0.0546875	0.0703125	0.0234375	0.03125	0.015625	0.0234375	0.0390625	0.015625	0.015625	0.0625	0.0859375
3.1	219	0.114155	0.0319635	0.0502283	0.0776256	0.00913242	0.0593607	0.0502283	0.0639269	0.0182648	0.0410959	0.0593607	0.0821918	0.0319635	0.0228311	0.0547945	0.0365297	0.0365297	0.0273973	0.0593607	0.0730594
3.1	114	0.0438596	0.0526316	0.0789474	0.0350877	0	0.0175439	0.105263	0.0964912	0.0350877	0.0789474	0.131579	0.105263	0.00877193	0.0350877	0.0263158	0.0438596	0.00877193	0	0.0350877	0.0614035
3.1	128	0.0390625	0.0546875	0.046875	0.101562	0.046875	0.0390625	0.078125	0.09375	0.0546875	0.0078125	0.0390625	0.03125	0.0078125	0.03125	0.046875	0.03125	0.046875	0.0859375	0.0390625	0.078125
3.1	168	0.077381	0.0595238	0.047619	0.0654762	0.0238095	0.047619	0.0178571	0.0714286	0.0297619	0.047619	0.0952381	0.0357143	0.0119048	0.0654762	0.047619	0.077381	0.0535714	0.0238095	0.0178571	0.0833333
3.1	124	0.0967742	0.0322581	0.0725806	0.0403226	0.0645161	0.0564516	0.0403226	0.0241935	0.0322581	0.0241935	0.016129	0.0806452	0.0322581	0.0241935	0.0322581	0.120968	0.0806452	0	0.0483871	0.0725806
3.1	116	0.0172414	0.0517241	0.103448	0.0603448	0	0.0603448	0.0603448	0.0431034	0.0172414	0.0517241	0.112069	0.0775862	0.00862069	0.0258621	0.0258621	0.0431034	0.0862069	0.00862069	0.0689655	0.0775862
3.1	133	0.0601504	0.142857	0.112782	0.0451128	0.0601504	0.0451128	0	0.0225564	0.037594	0.0601504	0.0526316	0.0075188	0.0075188	0.0451128	0.0902256	0.037594	0.0601504	0.0150376	0.0300752	0.0676692
3.1	128	0.109375	0.0234375	0.03125	0.132812	0.03125	0.0390625	0.125	0.0703125	0.0078125	0.0546875	0.0703125	0.0390625	0.03125	0.015625	0.0234375	0.03125	0.03125	0.015625	0.0546875	0.0625
3.1	165	0.0545455	0.0606061	0.030303	0.0727273	0.0181818	0.0424242	0.0787879	0.0363636	0.030303	0.0545455	0.0787879	0.0545455	0.0181818	0.0424242	0.0666667	0.0545455	0.0727273	0.0181818	0.0242424	0.0909091
3.1	106	0.113208	0.0283019	0.0283019	0.0754717	0.0471698	0.0188679	0.0660377	0.0660377	0.0377358	0.0660377	0.0754717	0.0566038	0.0188679	0.0188679	0.0754717	0.0283019	0.0754717	0.00943396	0.0188679	0.0754717
3.1	120	0.0833333	0.0666667	0.0166667	0.0833333	0.025	0.05	0.05	0.0916667	0.0166667	0.0416667	0.133333	0.00833333	0.025	0.0666667	0.0583333	0.0583333	0.05	0.025	0.025	0.025
3.1	129	0.0465116	0.0232558	0.0775194	0.0465116	0.0465116	0.0387597	0.0775194	0.0930233	0.0232558	0.0465116	0.0775194	0.0620155	0.00775194	0.0387597	0.0310078	0.0852713	0.0465116	0.0620155	0.0542636	0.0155039
3.1	112	0.0178571	0.0357143	0.0535714	0.125	0	0.0267857	0.0892857	0.0357143	0.00892857	0.125	0.0803571	0.133929	0.00892857	0.0178571	0.00892857	0.0535714	0.0535714	0.00892857	0.0714286	0.0446429
3.1	116	0.0431034	0.0517241	0.00862069	0.0689655	0.00862069	0.0431034	0.0775862	0.0431034	0.0172414	0.0775862	0.0603448	0.103448	0.0344828	0.0517241	0.0431034	0.0775862	0.0344828	0.0172414	0.0431034	0.0948276
3.1	102	0.0882353	0.00980392	0.0490196	0.0588235	0	0.0294118	0.107843	0.0686275	0.0196078	0.00980392	0.0980392	0.107843	0.0196078	0.0490196	0.0392157	0.0490196	0.0294118	0.0196078	0.0294118	0.117647
3.1	110	0.00909091	0.0272727	0.0909091	0.0818182	0	0.0454545	0.0454545	0.0363636	0.00909091	0.0727273	0.0545455	0.136364	0.0181818	0.0454545	0.0363636	0.0727273	0.0545455	0.00909091	0.0545455	0.1
3.1	108	0.0185185	0.0277778	0.0833333	0.0740741	0	0.037037	0.037037	0.0462963	0.0277778	0.101852	0.0648148	0.111111	0	0.0555556	0.0277778	0.101852	0.0462963	0.00925926	0.0648148	0.0648148
3.1	200	0.095	0.105	0.02	0.045	0.02	0.05	0.065	0.095	0.015	0.025	0.115	0.025	0.025	0.035	0.055	0.045	0.035	0.015	0.03	0.085
3.1	124	0.0967742	0.0322581	0.0806452	0.0403226	0.0645161	0.0564516	0.0403226	0.0241935	0.0322581	0.0241935	0.016129	0.0806452	0.0322581	0.0241935	0.0322581	0.120968	0.0806452	0	0.0483871	0.0725806
3.1	159	0.0566038	0.081761	0.0440252	0.106918	0.00628931	0.0314465	0.0377358	0.081761	0.0628931	0.0628931	0.0503145	0.0251572	0.0188679	0.0251572	0.0566038	0.0377358	0.0691824	0.0314465	0.0503145	0.0628931
3.1	148	0.0878378	0.0743243	0.0135135	0.0540541	0.0135135	0.0135135	0.121622	0.0540541	0.027027	0.0405405	0.0810811	0.0337838	0.00675676	0.0540541	0.0540541	0.0405405	0.0540541	0	0.0675676	0.108108
3.1	162	0.0432099	0.0802469	0.0555556	0.0987654	0.00617284	0.0308642	0.0432099	0.0802469	0.0617284	0.0617284	0.0555556	0.0308642	0.0123457	0.0246914	0.0555556	0.0308642	0.0802469	0.0308642	0.0493827	0.0679012
3.1	135	0.0888889	0.0740741	0.0222222	0.0666667	0.0148148	0.0148148	0.103704	0.0518519	0.0296296	0.037037	0.0962963	0.0518519	0.00740741	0.0666667	0.0592593	0.0222222	0.0444444	0	0.0518519	0.0962963
3.1	199	0.0954774	0.105528	0.0201005	0.040201	0.0201005	0.0452261	0.0703518	0.0954774	0.0150754	0.0251256	0.115578	0.0251256	0.0251256	0.0351759	0.0552764	0.0452261	0.0351759	0.0150754	0.0301508	0.0854271
3.1	103	0.0582524	0.0291262	0.0291262	0.0970874	0.00970874	0.0291262	0.0873786	0.0776699	0.038835	0.0679612	0.0679612	0.0485437	0.038835	0.0679612	0.038835	0.0582524	0.0679612	0.00970874	0.00970874	0.0679612
3.1	106	0.0377358	0.0188679	0.0283019	0.0283019	0	0.0377358	0.0471698	0.132075	0.00943396	0.0754717	0.0660377	0.0754717	0.00943396	0.0283019	0.0754717	0.0849057	0.0943396	0.0188679	0.0377358	0.0943396
3.1	104	0.0769231	0.0480769	0.0192308	0.0384615	0.00961538	0.0288462	0.0673077	0.144231	0.0288462	0.0384615	0.0384615	0.105769	0.0673077	0.0480769	0.0576923	0.0480769	0.0288462	0.00961538	0.0192308	0.0769231
3.1	259	0.0579151	0.046332	0.034749	0.0617761	0.019305	0.027027	0.0579151	0.0772201	0.0501931	0.042471	0.0849421	0.0694981	0.011583	0.046332	0.0849421	0.0694981	0.042471	0.030888	0.030888	0.0540541
3.1	118	0.0423729	0.0338983	0.0762712	0.0423729	0.0508475	0.0169492	0.0847458	0.059322	0.0254237	0.0254237	0.0423729	0.110169	0.0169492	0.0423729	0.0254237	0.101695	0.0423729	0.059322	0.0423729	0.059322
3.1	105	0.12381	0.0571429	0.0571429	0.0380952	0.00952381	0.0571429	0.0666667	0.0666667	0	0.0666667	0.104762	0.0571429	0.0190476	0.0190476	0.0571429	0.0666667	0.0380952	0.047619	0	0.047619
3.1	112	0.00892857	0.00892857	0.0625	0.0625	0	0.0446429	0.0803571	0.0267857	0.00892857	0.0892857	0.0625	0.133929	0.0178571	0.0625	0.0446429	0.0625	0.0892857	0.00892857	0.0714286	0.0535714
3.1	105	0.114286	0.0190476	0.0952381	0.047619	0.0380952	0.0380952	0.0285714	0.133333	0.0190476	0.0285714	0	0.00952381	0	0.0380952	0.047619	0.0952381	0.104762	0	0.0857143	0.0571429
3.1	133	0.0451128	0.0225564	0.0526316	0.0526316	0.0526316	0.0451128	0.075188	0.0601504	0.0075188	0.037594	0.0601504	0.105263	0.0075188	0.0526316	0.037594	0.112782	0.0150376	0.037594	0.0451128	0.075188
3.1	121	0.0495868	0.0330579	0.0330579	0.0743802	0.0578512	0.0330579	0.107438	0.0413223	0.0247934	0.0330579	0.0413223	0.0578512	0.0247934	0.0826446	0.0330579	0.0661157	0.0495868	0.0661157	0.0330579	0.0578512
3.1	143	0.0559441	0.027972	0.0629371	0.0559441	0.020979	0.0769231	0.0769231	0.041958	0.013986	0.041958	0.104895	0.027972	0.020979	0.0629371	0.0559441	0.0559441	0.0559441	0.00699301	0.027972	0.104895
3.1	149	0.0872483	0.033557	0.0268456	0.0604027	0.00671141	0.0402685	0.0604027	0.0402685	0.033557	0.0671141	0.0872483	0.0738255	0.0201342	0.0402685	0.0872483	0.0738255	0.0536913	0.0134228	0.033557	0.0604027
3.1	119	0.0588235	0.0336134	0.12605	0.0420168	0.0336134	0.0168067	0.0588235	0.0252101	0.0252101	0.0588235	0.0504202	0.117647	0	0	0.0336134	0.0588235	0.0672269	0.0588235	0.10084	0.0336134
3.1	119	0.0588235	0.0420168	0.0756303	0.0420168	0.0336134	0.0420168	0.10084	0.0336134	0.00840336	0.0588235	0.0504202	0.0840336	0.0168067	0	0.0336134	0.0672269	0.0588235	0.0504202	0.0840336	0.0588235
3.1	188	0.0744681	0.0478723	0.0425532	0.0904255	0.00531915	0.0585106	0.0585106	0.0585106	0.0159574	0.0797872	0.12234	0.0319149	0	0.037234	0.0691489	0.0531915	0.0531915	0.0159574	0.037234	0.0478723
3.1	109	0.100917	0.0917431	0.0458716	0.0825688	0	0.00917431	0.0275229	0.0825688	0.00917431	0.0642202	0.0642202	0.0458716	0	0.0366972	0.0275229	0.0917431	0.0642202	0.0275229	0.0642202	0.0642202
3.1	135	0.0444444	0.0592593	0.125926	0.0296296	0.0592593	0.0962963	0.00740741	0.0148148	0.037037	0.0518519	0.037037	0.0296296	0.037037	0.037037	0.0888889	0.0444444	0.0888889	0.0148148	0.0296296	0.0666667
3.1	125	0.064	0.016	0.04	0.08	0.024	0.104	0.032	0.056	0.04	0.096	0.08	0.048	0.032	0.064	0.04	0.064	0.04	0.024	0.024	0.032
3.1	121	0.0330579	0.0413223	0.0743802	0.0826446	0	0.0991736	0.0413223	0.0413223	0.0165289	0.0495868	0.107438	0.0247934	0.0165289	0.0826446	0.0413223	0.0661157	0.0661157	0	0.0578512	0.0578512
3.1	139	0.158273	0.136691	0.0143885	0.028777	0.0431655	0	0.057554	0.136691	0.0215827	0.00719424	0.0719424	0.0143885	0	0.0431655	0.0503597	0.0863309	0.0359712	0.057554	0	0.028777
3.1	115	0.0608696	0.147826	0.0521739	0.00869565	0.0695652	0.0608696	0	0.0956522	0.0347826	0.0521739	0.0695652	0	0	0.0521739	0.0173913	0.0782609	0.0347826	0.0608696	0.0521739	0.0521739
3.1	258	0.0697674	0.0271318	0.0658915	0.0542636	0.00387597	0.0348837	0.0503876	0.0620155	0.0426357	0.0387597	0.0775194	0.0697674	0.00775194	0.0426357	0.0658915	0.112403	0.0542636	0.0232558	0.0310078	0.0658915
3.1	104	0.0480769	0.0288462	0.0288462	0.0673077	0	0.0192308	0.134615	0.0576923	0.0480769	0.0769231	0.0769231	0.0865385	0	0.0288462	0.0288462	0.0961538	0.0865385	0.00961538	0.0384615	0.0384615
3.1	141	0.0567376	0.0638298	0.035461	0.0567376	0.0141844	0.035461	0.0921986	0.0638298	0.0496454	0.0851064	0.0567376	0.0425532	0.0283688	0.0425532	0.0425532	0.0567376	0.0780142	0.0212766	0.0283688	0.0496454
3.1	123	0.0487805	0.0162602	0.0894309	0.0243902	0.0650407	0.0650407	0.0569106	0.0569106	0.0162602	0.0406504	0.0813008	0.0650407	0.0162602	0.0325203	0.0325203	0.113821	0.0325203	0.0406504	0.0650407	0.0406504
3.1	156	0.0897436	0.0384615	0.0384615	0.0512821	0.0384615	0.0641026	0.0769231	0.0833333	0.0128205	0.0384615	0.0961538	0.0641026	0.0192308	0.0320513	0.0192308	0.0512821	0.0897436	0.025641	0.025641	0.0448718
3.1	141	0.0921986	0.0283688	0.0851064	0.035461	0.0283688	0.0425532	0.0921986	0.070922	0.0070922	0.0425532	0.0921986	0.0780142	0.0141844	0.0567376	0.0283688	0.0425532	0.0780142	0.0212766	0.0070922	0.0567376
3.1	104	0.0673077	0.00961538	0.0865385	0.0576923	0.0384615	0.0192308	0.0576923	0.115385	0.0288462	0.0192308	0.0288462	0.0192308	0	0.0384615	0.0384615	0.144231	0.0576923	0.00961538	0.0865385	0.0769231
3.1	109	0.0825688	0.0550459	0.0275229	0.0825688	0.0642202	0.0275229	0.12844	0.0458716	0.0366972	0.0733945	0.0917431	0.0275229	0.00917431	0.00917431	0.0550459	0.0642202	0.0458716	0.00917431	0.00917431	0.0550459
3.1	146	0.0547945	0.0205479	0.0479452	0.0479452	0.00684932	0.0410959	0.0547945	0.0616438	0.0205479	0.0479452	0.123288	0.0753425	0.0205479	0.0342466	0.0684932	0.0753425	0.0753425	0.0205479	0.0547945	0.0479452
3.1	147	0.047619	0.0612245	0.00680272	0.0884354	0.00680272	0.0272109	0.0680272	0.0680272	0.0408163	0.047619	0.0748299	0.0816327	0.0340136	0.0340136	0.0340136	0.0544218	0.0612245	0.047619	0.047619	0.0680272
3.1	132	0.143939	0.0378788	0.00757576	0.030303	0	0.0454545	0.0681818	0.0909091	0.0151515	0.030303	0.136364	0.0454545	0.00757576	0.0681818	0.0530303	0.0606061	0.0681818	0	0.00757576	0.0833333
3.1	129	0.0620155	0.0310078	0.00775194	0.0465116	0.00775194	0.00775194	0.124031	0.0775194	0.0232558	0.0620155	0.100775	0.131783	0	0.0310078	0.0310078	0.00775194	0.0465116	0	0.0387597	0.147287
3.1	306	0.0424837	0.0457516	0.0555556	0.0359477	0.00326797	0.0359477	0.0882353	0.0653595	0.0196078	0.0686275	0.0784314	0.0620915	0.00980392	0.0620915	0.0392157	0.0686275	0.0882353	0.00653595	0.0555556	0.0686275
3.1	129	0.0542636	0.0232558	0.0387597	0.0387597	0.0542636	0.0542636	0.108527	0.0852713	0.0155039	0.0387597	0.0465116	0.0775194	0	0.0387597	0.0232558	0.100775	0.0465116	0.0465116	0.0465116	0.0620155
3.1	123	0.097561	0.0325203	0.0650407	0.0325203	0.0569106	0.0650407	0.0650407	0.0406504	0.0325203	0.00813008	0.0325203	0.0487805	0.0325203	0.0813008	0.0243902	0.105691	0.0243902	0.0650407	0.0406504	0.0487805
3.1	120	0.0916667	0.075	0.00833333	0.075	0.00833333	0.0416667	0.0666667	0.0833333	0.0333333	0.0833333	0.0416667	0.0916667	0.0166667	0.025	0.0166667	0.1	0.0583333	0.00833333	0.00833333	0.0666667
3.1	140	0.0214286	0.0642857	0.0785714	0.0357143	0.00714286	0.0357143	0.0857143	0.0857143	0	0.05	0.0785714	0.0642857	0.05	0.0142857	0.0785714	0.0642857	0.05	0.0214286	0.0357143	0.0785714
3.1	149	0.114094	0.0604027	0.0402685	0.0536913	0.00671141	0.0402685	0.0738255	0.0402685	0.0134228	0.0671141	0.107383	0.0604027	0.0201342	0.033557	0.0939597	0.033557	0.0469799	0.0201342	0.0268456	0.0469799
3.1	103	0.106796	0.0291262	0.0194175	0.038835	0	0.0679612	0.0776699	0.0679612	0.0291262	0.0776699	0.0582524	0.106796	0.00970874	0.038835	0.0776699	0.0776699	0.0485437	0	0	0.0679612
3.1	152	0.0855263	0.0460526	0.0460526	0.0723684	0.00657895	0.0328947	0.0789474	0.0328947	0.0131579	0.0723684	0.111842	0.0855263	0.00657895	0.0197368	0.0986842	0.0394737	0.0460526	0.0197368	0.0394737	0.0460526
3.1	132	0.030303	0.0530303	0.0606061	0.0606061	0.0227273	0.0151515	0.0833333	0.0530303	0.0227273	0.0454545	0.0984848	0.0833333	0.0227273	0.030303	0.0833333	0.0681818	0.0909091	0.0151515	0.030303	0.030303
3.1	149	0.0469799	0.0402685	0.0604027	0.0805369	0.0268456	0.0402685	0.0268456	0.0939597	0.0536913	0.033557	0.0604027	0.107383	0.00671141	0.0402685	0.0805369	0.0604027	0.0536913	0.0201342	0.0469799	0.0201342
3.1	145	0.0965517	0.0413793	0.0413793	0.062069	0.0137931	0.0413793	0.0896552	0.0689655	0.0551724	0.0413793	0.0827586	0.0551724	0	0.0206897	0.0482759	0.0275862	0.0482759	0.0206897	0.0344828	0.0689655
3.1	260	0.05	0.0307692	0.0615385	0.0461538	0.0115385	0.0576923	0.0576923	0.0576923	0.05	0.0346154	0.111538	0.0384615	0.0153846	0.0461538	0.0653846	0.0961538	0.0538462	0.0153846	0.0538462	0.0461538
3.1	216	0.101852	0.0324074	0.0694444	0.0833333	0.00925926	0.0416667	0.0509259	0.0277778	0.0138889	0.0324074	0.0972222	0.0925926	0.00462963	0.037037	0.0416667	0.0509259	0.0694444	0.0231481	0.0601852	0.0601852
3.1	193	0.0932642	0.0310881	0.0414508	0.0725389	0.00518135	0.0310881	0.0777202	0.0673575	0.0259067	0.0518135	0.0621762	0.0414508	0.0518135	0.0518135	0.0569948	0.0725389	0.0414508	0.00518135	0.0207254	0.0984456
3.1	139	0.0791367	0.0503597	0.0503597	0.057554	0.028777	0.0647482	0.057554	0.0359712	0.00719424	0.028777	0.057554	0.0359712	0.0215827	0.0719424	0.028777	0.100719	0.0719424	0.0215827	0.028777	0.100719
3.1	180	0.0777778	0.0555556	0.05	0.0611111	0.0277778	0.0333333	0.0388889	0.0444444	0.0222222	0.0388889	0.111111	0.0555556	0.00555556	0.0722222	0.05	0.1	0.05	0	0.0333333	0.0722222
3.1	160	0.075	0.10625	0.01875	0.06875	0.00625	0.025	0.09375	0.10625	0.0125	0.05	0.06875	0.0625	0.025	0.0375	0.05625	0.04375	0.04375	0.0125	0.03125	0.05625
3.1	122	0.0409836	0.0163934	0.0245902	0.0819672	0.057377	0.0327869	0.0819672	0.057377	0.0245902	0.0245902	0.057377	0.0901639	0	0.0491803	0.0409836	0.0901639	0.0737705	0.0409836	0.0409836	0.0737705
3.1	123	0.0487805	0.0650407	0.0325203	0.0406504	0.0569106	0.00813008	0.0731707	0.0569106	0.0325203	0.0487805	0.0813008	0.097561	0.0162602	0.0569106	0.0243902	0.0731707	0.0243902	0.0569106	0.0325203	0.0731707
3.1	135	0.0296296	0.037037	0.0592593	0.0814815	0.0666667	0.0444444	0.0740741	0.0444444	0.0296296	0.0296296	0.0888889	0.0888889	0.0148148	0.0518519	0.0296296	0.0518519	0.037037	0.0518519	0.0592593	0.0296296
3.1	183	0.0655738	0.0601093	0.0382514	0.0437158	0.0163934	0.0382514	0.0928962	0.0601093	0.0491803	0.0819672	0.120219	0.0273224	0	0.0273224	0.0710383	0.0655738	0.0491803	0.0327869	0.00546448	0.0382514
3.1	105	0.0666667	0.00952381	0.0571429	0.0761905	0.0190476	0.0285714	0.0666667	0.0666667	0.0285714	0.0571429	0.0666667	0.104762	0.0190476	0.0285714	0.133333	0.0190476	0.0285714	0.00952381	0.0380952	0.0761905
3.1	122	0.0327869	0.00819672	0.0737705	0.0409836	0.0655738	0.057377	0.0491803	0.0491803	0.0163934	0.057377	0.0819672	0.0737705	0.0327869	0.0245902	0.0409836	0.114754	0.0409836	0.0409836	0.0737705	0.0245902
3.1	238	0.0588235	0.0546218	0.0336134	0.0588235	0.0210084	0.0462185	0.0546218	0.0714286	0.0420168	0.0210084	0.0966387	0.0420168	0.0168067	0.0378151	0.0672269	0.0798319	0.0504202	0.0294118	0.0420168	0.0756303
3.1	104	0.0865385	0.0480769	0.0576923	0.0865385	0.0384615	0	0.0576923	0.0384615	0.00961538	0.0384615	0.0961538	0.0576923	0.0480769	0.0288462	0.0576923	0.0480769	0.0480769	0.00961538	0.0576923	0.0865385
3.1	128	0.132812	0.046875	0.015625	0.0859375	0	0.015625	0.078125	0.0703125	0.0234375	0.0390625	0.0546875	0.046875	0	0.046875	0.0703125	0.0390625	0.0390625	0.03125	0.0390625	0.101562
3.1	110	0.0363636	0.0545455	0.109091	0.00909091	0.0727273	0.0454545	0.0181818	0.0454545	0.0181818	0.127273	0.0181818	0.0363636	0.0181818	0.0363636	0.0545455	0.0545455	0.136364	0.00909091	0.0363636	0.0636364
3.1	172	0.0697674	0.0872093	0.0232558	0.0465116	0.0232558	0.0639535	0.0348837	0.0930233	0.0232558	0.0348837	0.110465	0.0174419	0.0116279	0.0465116	0.0465116	0.127907	0.0406977	0.0232558	0.0174419	0.0581395
